benchmark,type,transform_cost,cycle,instret,LLCAccessCount,LLCMissCount,hash
img_augmentation_256_8,cpu,3600511306,3702812171,3335224224,13093579,3752682,0
img_augmentation_256_8,dtu,0,74080171,67135999,2122426,1387851,0
img_augmentation_256_16,cpu,7337065085,7543815007,6751095407,28924970,7793281,0
img_augmentation_256_16,dtu,0,249050489,227038739,6319542,2913302,0
img_augmentation_256_32,cpu,14721009233,15136965704,13529071678,59117187,15722244,0
img_augmentation_256_32,dtu,0,494483014,453717236,12646565,5814815,0
img_augmentation_256_64,cpu,29416448501,30258046543,27061911626,118769733,31745949,0
img_augmentation_256_64,dtu,0,1044298604,905818964,29148198,11992927,0
img_augmentation_128_4,cpu,446091285,451630471,411138068,1369655,362373,0
img_augmentation_128_4,dtu,0,10448065,9217333,304068,175431,0
img_augmentation_128_8,cpu,894955746,906512853,822242745,2744520,763434,0
img_augmentation_128_8,dtu,0,19070589,17467872,562968,348922,0
img_augmentation_128_16,cpu,1788065681,1833793684,1664092396,5936025,1541370,0
img_augmentation_128_16,dtu,0,36628138,34029188,1083002,696016,0
img_augmentation_128_32,cpu,3670277225,3771996637,3342809796,12514534,3078927,0
img_augmentation_128_32,dtu,0,71037985,67096074,2120493,1387614,0
img_augmentation_128_64,cpu,7348960337,7556439935,6766019106,28535287,6355794,0
img_augmentation_128_64,dtu,0,245417141,227047723,6409258,2896689,0
img_augmentation_256_4,cpu,1766692846,1812390850,1663623250,6358592,1875739,0
img_augmentation_256_4,dtu,0,37918444,34039286,1083277,696388,0
img_augmentation_256_8,cpu,3614252636,3716356802,3341963329,13278919,3772132,0
img_augmentation_256_8,dtu,0,73988613,67099976,2121054,1387923,0
img_augmentation_256_16,cpu,7366394034,7574030483,6764525446,29590461,7855223,0
img_augmentation_256_16,dtu,0,248463630,227028274,6352325,2896632,0
img_augmentation_256_32,cpu,14734167038,15148602630,13529565530,59435555,15697526,0
img_augmentation_256_32,dtu,0,496288235,453669062,12791317,5803880,0
img_augmentation_256_64,cpu,29466741492,30312069402,27062043198,119092126,31684735,0
img_augmentation_256_64,dtu,0,1005811470,905750235,27141680,11629032,0
img_augmentation_128_4,cpu,445446834,450753912,411120190,1362410,347560,0
img_augmentation_128_4,dtu,0,10501449,9223203,303918,175731,0
img_augmentation_128_8,cpu,896991158,908296986,822245114,2720057,747220,0
img_augmentation_128_8,dtu,0,19197620,17492173,563720,348801,0
img_augmentation_128_16,cpu,1789531504,1835135927,1664049693,5940257,1539338,0
img_augmentation_128_16,dtu,0,36683837,34010376,1081590,696989,0
img_augmentation_128_32,cpu,3591231519,3692996844,3342648699,12496021,3079199,0
img_augmentation_128_32,dtu,0,72316008,67111660,2121614,1388421,0
img_augmentation_128_64,cpu,7326743531,7534302363,6765981758,28509994,6368458,0
img_augmentation_128_64,dtu,0,245378564,227060067,6427461,2917846,0
img_augmentation_256_4,cpu,1807181314,1852583330,1663701933,6337707,1886422,0
img_augmentation_256_4,dtu,0,38148780,34034124,1083551,696362,0
img_augmentation_256_8,cpu,3623808484,3725795877,3341977567,13253078,3773760,0
img_augmentation_256_8,dtu,0,74224572,67104614,2121155,1387558,0
img_augmentation_256_16,cpu,7363859715,7571352734,6764519251,29528096,7855251,0
img_augmentation_256_16,dtu,0,249757300,227090108,6392502,2908350,0
img_augmentation_256_32,cpu,14712051121,15127281920,13529484779,59374076,15718008,0
img_augmentation_256_32,dtu,0,496020923,453666521,12763868,5788581,0
img_augmentation_256_64,cpu,29275957630,30121486981,27061701816,119026227,31683698,0
img_augmentation_256_64,dtu,0,1005196140,905746172,27208692,11611246,0
